# BUSCO version is: 4.0.5 
# The lineage dataset is: lepidoptera_odb10 (Creation date: 2019-11-20, number of species: 16, number of BUSCOs: 5286)
# Busco id	Status	Sequence	Gene Start	Gene End	Score	Length	OrthoDB url	Description
5128at7088	Complete	HiC_scaffold_26	4434408	4436896	691.2	327	https://www.orthodb.org/v10?query=5128at7088	lipoyltransferase 1, mitochondrial isoform X1
5129at7088	Complete	HiC_scaffold_18	13176223	13187284	696.1	352	https://www.orthodb.org/v10?query=5129at7088	Phosphoribosylaminoimidazole carboxylase
5130at7088	Complete	HiC_scaffold_7	7772436	7776563	773.3	380	https://www.orthodb.org/v10?query=5130at7088	L-2-hydroxyglutarate dehydrogenase, mitochondrial
5135at7088	Complete	HiC_scaffold_23	5018418	5030680	758.2	637	https://www.orthodb.org/v10?query=5135at7088	uncharacterized protein LOC106120605
5139at7088	Complete	HiC_scaffold_26	2499873	2503456	726.4	362	https://www.orthodb.org/v10?query=5139at7088	uncharacterized protein LOC106099267
5144at7088	Complete	HiC_scaffold_23	1453048	1460947	783.7	394	https://www.orthodb.org/v10?query=5144at7088	protein tumorous imaginal discs, mitochondrial-like isoform X1
5145at7088	Complete	HiC_scaffold_11	2761569	2772058	726.9	343	https://www.orthodb.org/v10?query=5145at7088	cytosolic carboxypeptidase 6-like
5146at7088	Complete	HiC_scaffold_13	9765922	9781911	429.0	265	https://www.orthodb.org/v10?query=5146at7088	uncharacterized protein LOC105381199
5147at7088	Complete	HiC_scaffold_18	8056268	8067461	945.1	563	https://www.orthodb.org/v10?query=5147at7088	nicastrin
5149at7088	Complete	HiC_scaffold_10	6489906	6499330	582.7	318	https://www.orthodb.org/v10?query=5149at7088	O-acyltransferase
5151at7088	Complete	HiC_scaffold_9	987649	1001766	754.3	411	https://www.orthodb.org/v10?query=5151at7088	facilitated trehalose transporter Tret1-like
5157at7088	Complete	HiC_scaffold_1	932854	944345	736.8	761	https://www.orthodb.org/v10?query=5157at7088	uncharacterized protein LOC111358094
5159at7088	Complete	HiC_scaffold_27	13743704	13749816	1027.1	666	https://www.orthodb.org/v10?query=5159at7088	programmed cell death 6-interacting protein
5162at7088	Complete	HiC_scaffold_19	5919474	5959571	598.1	311	https://www.orthodb.org/v10?query=5162at7088	pyruvate dehydrogenase kinase
5164at7088	Complete	HiC_scaffold_14	6421758	6443337	854.0	410	https://www.orthodb.org/v10?query=5164at7088	sialin-like isoform X1
5166at7088	Complete	HiC_scaffold_11	8105042	8115606	790.7	486	https://www.orthodb.org/v10?query=5166at7088	2',5'-phosphodiesterase 12
5168at7088	Complete	HiC_scaffold_28	9274372	9310030	972.8	570	https://www.orthodb.org/v10?query=5168at7088	uncharacterized protein LOC106123496
5172at7088	Complete	HiC_scaffold_24	2365194	2377316	783.2	388	https://www.orthodb.org/v10?query=5172at7088	Yellow-f
5173at7088	Complete	HiC_scaffold_14	8383513	8384907	822.0	410	https://www.orthodb.org/v10?query=5173at7088	transcriptional adapter 3
5181at7088	Complete	HiC_scaffold_18	7610847	7618682	581.3	279	https://www.orthodb.org/v10?query=5181at7088	pseudouridine-metabolizing bifunctional protein C1861.05
5182at7088	Complete	HiC_scaffold_23	9594528	9607861	1045.2	598	https://www.orthodb.org/v10?query=5182at7088	RNA-binding protein 28
5183at7088	Complete	HiC_scaffold_24	8820888	8823453	806.2	379	https://www.orthodb.org/v10?query=5183at7088	Enolase
5184at7088	Complete	HiC_scaffold_10	14143377	14180667	710.2	348	https://www.orthodb.org/v10?query=5184at7088	TNF receptor-associated factor 4 isoform X1
5187at7088	Complete	HiC_scaffold_15	3485044	3495537	789.9	482	https://www.orthodb.org/v10?query=5187at7088	E3 ubiquitin-protein ligase RFWD3
5190at7088	Complete	HiC_scaffold_25	6257911	6267196	961.4	780	https://www.orthodb.org/v10?query=5190at7088	ATPase family AAA domain-containing protein 5
5191at7088	Complete	HiC_scaffold_29	11211222	11227645	921.3	510	https://www.orthodb.org/v10?query=5191at7088	KAT8 regulatory NSL complex subunit 1 isoform X1
5193at7088	Missing
5194at7088	Complete	HiC_scaffold_20	7004806	7017886	596.2	350	https://www.orthodb.org/v10?query=5194at7088	cyclin-J
5196at7088	Complete	HiC_scaffold_24	7229473	7237754	820.3	408	https://www.orthodb.org/v10?query=5196at7088	uncharacterized protein LOC106139895
5197at7088	Complete	HiC_scaffold_30	1260480	1271141	775.9	351	https://www.orthodb.org/v10?query=5197at7088	insulin-like growth factor 2 mRNA-binding protein 1 isoform X1
5199at7088	Complete	HiC_scaffold_28	11812476	11827765	696.4	343	https://www.orthodb.org/v10?query=5199at7088	TNF receptor-associated factor 6-like
5201at7088	Complete	HiC_scaffold_28	3731338	3765659	680.1	310	https://www.orthodb.org/v10?query=5201at7088	transcriptional enhancer factor TEF-1 isoform X1
5203at7088	Complete	HiC_scaffold_17	7661584	7676178	850.3	442	https://www.orthodb.org/v10?query=5203at7088	carboxypeptidase N subunit 2-like
5205at7088	Complete	HiC_scaffold_18	14976613	14984345	666.4	417	https://www.orthodb.org/v10?query=5205at7088	stress-activated map kinase-interacting protein 1
5206at7088	Complete	HiC_scaffold_21	11893492	11902781	664.5	402	https://www.orthodb.org/v10?query=5206at7088	activating signal cointegrator 1
5213at7088	Complete	HiC_scaffold_21	6168850	6179810	472.3	264	https://www.orthodb.org/v10?query=5213at7088	uncharacterized protein LOC106114047
5216at7088	Complete	HiC_scaffold_28	3149314	3152809	727.1	390	https://www.orthodb.org/v10?query=5216at7088	Putative TUWD12
5219at7088	Complete	HiC_scaffold_10	2678096	2687984	865.1	460	https://www.orthodb.org/v10?query=5219at7088	E3 ubiquitin-protein ligase MGRN1 isoform X1
5223at7088	Complete	HiC_scaffold_26	7583454	7586573	368.0	313	https://www.orthodb.org/v10?query=5223at7088	uncharacterized protein LOC110375164
5227at7088	Complete	HiC_scaffold_3	1433536	1438195	801.1	429	https://www.orthodb.org/v10?query=5227at7088	connectin-like
5239at7088	Complete	HiC_scaffold_12	1000332	1009105	907.1	541	https://www.orthodb.org/v10?query=5239at7088	uncharacterized protein LOC111350630
5242at7088	Missing
5244at7088	Complete	HiC_scaffold_5	3296975	3300067	755.7	358	https://www.orthodb.org/v10?query=5244at7088	F-box/LRR-repeat protein 14
5249at7088	Complete	HiC_scaffold_26	3134332	3170980	593.1	309	https://www.orthodb.org/v10?query=5249at7088	uncharacterized protein LOC106129782
5250at7088	Complete	HiC_scaffold_18	12051726	12067666	468.5	508	https://www.orthodb.org/v10?query=5250at7088	uncharacterized protein LOC101745679
5251at7088	Complete	HiC_scaffold_4	7368489	7379584	694.2	298	https://www.orthodb.org/v10?query=5251at7088	MAP kinse-ERK kinase
5252at7088	Complete	HiC_scaffold_14	9655605	9659582	587.7	293	https://www.orthodb.org/v10?query=5252at7088	COP9 signalosome complex subunit 4
5256at7088	Complete	HiC_scaffold_18	13213494	13223301	741.7	409	https://www.orthodb.org/v10?query=5256at7088	probable Xaa-Pro aminopeptidase 3 isoform X1
5258at7088	Complete	HiC_scaffold_13	13045849	13055872	678.8	439	https://www.orthodb.org/v10?query=5258at7088	uncharacterized protein LOC106107053
5260at7088	Complete	HiC_scaffold_10	5664471	5678379	639.0	319	https://www.orthodb.org/v10?query=5260at7088	endoplasmic reticulum resident protein 44
5265at7088	Complete	HiC_scaffold_18	2374313	2381374	645.5	369	https://www.orthodb.org/v10?query=5265at7088	probable glutamate--tRNA ligase, mitochondrial
5266at7088	Complete	HiC_scaffold_19	2936680	2969866	645.7	395	https://www.orthodb.org/v10?query=5266at7088	Ced-6 protein
5270at7088	Complete	HiC_scaffold_13	1782320	1790426	531.3	548	https://www.orthodb.org/v10?query=5270at7088	BAG domain-containing protein Samui
5277at7088	Complete	HiC_scaffold_3	1927286	1930303	822.9	451	https://www.orthodb.org/v10?query=5277at7088	connectin-like
5281at7088	Complete	HiC_scaffold_13	2490681	2507679	473.6	267	https://www.orthodb.org/v10?query=5281at7088	Hydroxysteroid dehydrogenase
5284at7088	Complete	HiC_scaffold_7	5597866	5602264	610.5	395	https://www.orthodb.org/v10?query=5284at7088	uncharacterized protein LOC106106623
5290at7088	Complete	HiC_scaffold_23	11212461	11221869	723.6	386	https://www.orthodb.org/v10?query=5290at7088	GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase
5291at7088	Complete	HiC_scaffold_19	8739765	8765072	726.3	405	https://www.orthodb.org/v10?query=5291at7088	protein ERGIC-53
5292at7088	Complete	HiC_scaffold_14	9617393	9638131	735.8	428	https://www.orthodb.org/v10?query=5292at7088	protein msta-like
5293at7088	Complete	HiC_scaffold_25	6473282	6484589	731.6	405	https://www.orthodb.org/v10?query=5293at7088	tether containing UBX domain for GLUT4
5295at7088	Complete	HiC_scaffold_13	5051942	5079045	942.4	467	https://www.orthodb.org/v10?query=5295at7088	Inwardly rectifying k+ channel
5299at7088	Complete	HiC_scaffold_17	6674126	6678398	620.8	313	https://www.orthodb.org/v10?query=5299at7088	Beta-1,3-glucanase
5301at7088	Complete	HiC_scaffold_11	1916062	1925198	845.3	451	https://www.orthodb.org/v10?query=5301at7088	Cyclin 3
5302at7088	Complete	HiC_scaffold_23	6092309	6112353	315.8	219	https://www.orthodb.org/v10?query=5302at7088	transcription factor SOX-6
5303at7088	Complete	HiC_scaffold_10	1585685	1593350	893.2	459	https://www.orthodb.org/v10?query=5303at7088	probable 28S rRNA (cytosine-C(5))-methyltransferase
5311at7088	Complete	HiC_scaffold_20	1788885	1796034	471.5	235	https://www.orthodb.org/v10?query=5311at7088	nischarin
5312at7088	Complete	HiC_scaffold_3	4246333	4257783	733.4	407	https://www.orthodb.org/v10?query=5312at7088	uncharacterized protein LOC101738309
5313at7088	Complete	HiC_scaffold_21	5509384	5520071	725.7	449	https://www.orthodb.org/v10?query=5313at7088	PX domain-containing protein kinase-like protein
5314at7088	Complete	HiC_scaffold_22	4244427	4252178	690.7	345	https://www.orthodb.org/v10?query=5314at7088	Octopamine receptor
5317at7088	Complete	HiC_scaffold_25	11813410	11834533	775.2	543	https://www.orthodb.org/v10?query=5317at7088	uncharacterized protein C18orf8
5319at7088	Complete	HiC_scaffold_1	7865997	7877943	874.0	623	https://www.orthodb.org/v10?query=5319at7088	Putative zinc finger protein
5321at7088	Missing
5322at7088	Complete	HiC_scaffold_18	11824765	11831716	611.8	318	https://www.orthodb.org/v10?query=5322at7088	phosphoglycerate kinase
5323at7088	Complete	HiC_scaffold_24	6674624	6688204	711.2	358	https://www.orthodb.org/v10?query=5323at7088	ribosome biogenesis protein WDR12 homolog
5326at7088	Complete	HiC_scaffold_27	4041706	4050686	414.6	205	https://www.orthodb.org/v10?query=5326at7088	neuropeptide FF receptor 2-like
5327at7088	Complete	HiC_scaffold_7	13367437	13376256	862.7	463	https://www.orthodb.org/v10?query=5327at7088	stress-induced-phosphoprotein 1
5328at7088	Complete	HiC_scaffold_10	10037736	10050446	753.5	370	https://www.orthodb.org/v10?query=5328at7088	Neurotransmitter-gated ion-channel
5333at7088	Complete	HiC_scaffold_5	5651709	5680297	733.8	450	https://www.orthodb.org/v10?query=5333at7088	uncharacterized protein LOC105397934
5337at7088	Complete	HiC_scaffold_24	6452540	6456146	577.5	372	https://www.orthodb.org/v10?query=5337at7088	cell cycle checkpoint protein RAD17 isoform X1
5341at7088	Complete	HiC_scaffold_9	2065098	2083518	790.2	430	https://www.orthodb.org/v10?query=5341at7088	forkhead box protein P1
5342at7088	Complete	HiC_scaffold_18	5269303	5280049	948.0	520	https://www.orthodb.org/v10?query=5342at7088	YTH domain-containing family protein 3 isoform X1
5351at7088	Complete	HiC_scaffold_22	673084	682546	757.9	350	https://www.orthodb.org/v10?query=5351at7088	Dopamine receptor 1
5355at7088	Complete	HiC_scaffold_11	5872277	5889786	801.0	379	https://www.orthodb.org/v10?query=5355at7088	probable cysteine desulfurase, mitochondrial
5361at7088	Complete	HiC_scaffold_18	7278039	7284131	854.0	441	https://www.orthodb.org/v10?query=5361at7088	von Willebrand factor A domain-containing protein 9
5362at7088	Complete	HiC_scaffold_6	10293643	10315363	462.9	253	https://www.orthodb.org/v10?query=5362at7088	protein LMBR1L
5364at7088	Complete	HiC_scaffold_6	639231	647240	663.2	315	https://www.orthodb.org/v10?query=5364at7088	protein FAM46C isoform X1
5369at7088	Complete	HiC_scaffold_11	8126774	8139205	683.5	343	https://www.orthodb.org/v10?query=5369at7088	protein 60A
5370at7088	Complete	HiC_scaffold_11	9877406	9895412	711.9	360	https://www.orthodb.org/v10?query=5370at7088	abhydrolase domain-containing protein 2
5371at7088	Complete	HiC_scaffold_3	12885638	12893293	614.9	325	https://www.orthodb.org/v10?query=5371at7088	26S protease regulatory subunit 6B
5373at7088	Complete	HiC_scaffold_18	14198176	14207642	803.2	441	https://www.orthodb.org/v10?query=5373at7088	histone-lysine N-methyltransferase SMYD3
5377at7088	Complete	HiC_scaffold_27	918257	921988	767.7	408	https://www.orthodb.org/v10?query=5377at7088	glucose transporter type 1-like isoform X1
5380at7088	Complete	HiC_scaffold_19	8219419	8238071	872.7	659	https://www.orthodb.org/v10?query=5380at7088	NADH-ubiquinone oxidoreductase 49 kDa subunit-like
5381at7088	Complete	HiC_scaffold_16	4330043	4344179	725.0	361	https://www.orthodb.org/v10?query=5381at7088	mannose-1-phosphate guanyltransferase alpha-A
5383at7088	Complete	HiC_scaffold_17	7511280	7519196	732.6	379	https://www.orthodb.org/v10?query=5383at7088	protein odr-4 homolog
5385at7088	Complete	HiC_scaffold_28	8641479	8647671	812.2	409	https://www.orthodb.org/v10?query=5385at7088	uncharacterized protein LOC106131202
5391at7088	Missing
5392at7088	Complete	HiC_scaffold_19	10096537	10126080	631.6	344	https://www.orthodb.org/v10?query=5392at7088	choline/ethanolamine kinase isoform X1
5394at7088	Complete	HiC_scaffold_26	1203913	1220614	699.8	342	https://www.orthodb.org/v10?query=5394at7088	DNA-binding protein Ewg isoform X1
5397at7088	Complete	HiC_scaffold_17	9899353	9911026	741.7	387	https://www.orthodb.org/v10?query=5397at7088	uncharacterized protein LOC106132143
5398at7088	Complete	HiC_scaffold_21	4564806	4580670	711.4	471	https://www.orthodb.org/v10?query=5398at7088	peptide-N(4)-(N-acetyl-beta- glucosaminyl)asparagine amidase
5404at7088	Complete	HiC_scaffold_25	7299978	7339599	609.9	307	https://www.orthodb.org/v10?query=5404at7088	heparan sulfate 2-O-sulfotransferase pipe
5406at7088	Complete	HiC_scaffold_16	5520221	5524757	778.6	371	https://www.orthodb.org/v10?query=5406at7088	probable phenylalanine--tRNA ligase, mitochondrial
5410at7088	Complete	HiC_scaffold_26	5578755	5606020	827.4	416	https://www.orthodb.org/v10?query=5410at7088	adenylyl cyclase-associated protein 1 isoform X1
5413at7088	Complete	HiC_scaffold_13	1850356	1858371	635.0	442	https://www.orthodb.org/v10?query=5413at7088	uncharacterized protein LOC105395558
5415at7088	Complete	HiC_scaffold_15	3323261	3329690	768.4	369	https://www.orthodb.org/v10?query=5415at7088	zinc finger protein 93-like
5423at7088	Complete	HiC_scaffold_22	2390488	2395373	847.0	415	https://www.orthodb.org/v10?query=5423at7088	glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial
5424at7088	Complete	HiC_scaffold_26	7613440	7626272	450.5	387	https://www.orthodb.org/v10?query=5424at7088	uncharacterized protein LOC106100568
5425at7088	Complete	HiC_scaffold_11	13055124	13073192	778.6	418	https://www.orthodb.org/v10?query=5425at7088	uncharacterized protein LOC110379697
5427at7088	Complete	HiC_scaffold_20	6504830	6527469	520.5	320	https://www.orthodb.org/v10?query=5427at7088	uncharacterized protein LOC111000422
5440at7088	Complete	HiC_scaffold_2	5914242	5939428	268.9	265	https://www.orthodb.org/v10?query=5440at7088	serine protease gd-like
5443at7088	Complete	HiC_scaffold_30	5527741	5543587	742.1	461	https://www.orthodb.org/v10?query=5443at7088	glycosyltransferase 25 family member
5446at7088	Complete	HiC_scaffold_10	10409287	10417105	956.2	578	https://www.orthodb.org/v10?query=5446at7088	RING finger protein 10
5450at7088	Complete	HiC_scaffold_8	647504	654471	707.4	332	https://www.orthodb.org/v10?query=5450at7088	cyclin-dependent kinase 9
5453at7088	Complete	HiC_scaffold_11	4236106	4249571	686.2	371	https://www.orthodb.org/v10?query=5453at7088	eukaryotic translation initiation factor 4E-binding protein Mextli isoform X1
5455at7088	Complete	HiC_scaffold_10	11174049	11182604	818.6	441	https://www.orthodb.org/v10?query=5455at7088	peroxisomal targeting signal 1 receptor
5457at7088	Complete	HiC_scaffold_3	3661155	3667268	837.4	478	https://www.orthodb.org/v10?query=5457at7088	poly(A) RNA polymerase, mitochondrial-like
5463at7088	Complete	HiC_scaffold_30	10845834	10866225	739.5	355	https://www.orthodb.org/v10?query=5463at7088	Acyl-coa dehydrogenase
5464at7088	Complete	HiC_scaffold_20	2265058	2278576	898.5	606	https://www.orthodb.org/v10?query=5464at7088	extensin-like isoform X1
5474at7088	Complete	HiC_scaffold_30	13191649	13215289	740.4	462	https://www.orthodb.org/v10?query=5474at7088	circadian locomoter output cycles protein kaput isoform X1
5480at7088	Complete	HiC_scaffold_27	5277365	5280330	938.8	420	https://www.orthodb.org/v10?query=5480at7088	Vacuolar protein sorting 4
5483at7088	Complete	HiC_scaffold_28	11894398	11898999	791.4	439	https://www.orthodb.org/v10?query=5483at7088	probable arginine--tRNA ligase, mitochondrial
5486at7088	Complete	HiC_scaffold_11	13642432	13661523	741.2	371	https://www.orthodb.org/v10?query=5486at7088	Dermal papilla derived protein 13
5487at7088	Complete	HiC_scaffold_26	9220430	9226396	884.9	515	https://www.orthodb.org/v10?query=5487at7088	probable ATP-dependent RNA helicase Dbp73D
5488at7088	Complete	HiC_scaffold_13	1860381	1879916	391.6	268	https://www.orthodb.org/v10?query=5488at7088	axin isoform X1
5496at7088	Complete	HiC_scaffold_3	12080901	12096541	692.9	332	https://www.orthodb.org/v10?query=5496at7088	xaa-Pro dipeptidase
5500at7088	Complete	HiC_scaffold_28	11846130	11856825	720.8	414	https://www.orthodb.org/v10?query=5500at7088	iduronate 2-sulfatase
5506at7088	Complete	HiC_scaffold_16	7341849	7352337	545.9	295	https://www.orthodb.org/v10?query=5506at7088	protein TSSC1
5507at7088	Complete	HiC_scaffold_17	3245141	3247591	783.1	366	https://www.orthodb.org/v10?query=5507at7088	arrestin homolog
5508at7088	Complete	HiC_scaffold_16	4553329	4571804	573.5	324	https://www.orthodb.org/v10?query=5508at7088	UPF0183 protein CG7083
5520at7088	Complete	HiC_scaffold_26	538616	548996	810.7	427	https://www.orthodb.org/v10?query=5520at7088	probable sulfite oxidase, mitochondrial isoform X1
5523at7088	Complete	HiC_scaffold_28	6421827	6427945	725.0	509	https://www.orthodb.org/v10?query=5523at7088	caprin homolog
5530at7088	Complete	HiC_scaffold_22	3914640	3925375	616.1	1156	https://www.orthodb.org/v10?query=5530at7088	uncharacterized protein LOC106116110
5531at7088	Complete	HiC_scaffold_4	8507135	8517777	682.7	332	https://www.orthodb.org/v10?query=5531at7088	mitochondrial inner membrane protein OXA1L
5533at7088	Complete	HiC_scaffold_29	12411249	12416189	766.5	364	https://www.orthodb.org/v10?query=5533at7088	tubulin alpha-1C chain-like
5535at7088	Missing
5536at7088	Complete	HiC_scaffold_6	11767429	11777198	822.0	478	https://www.orthodb.org/v10?query=5536at7088	Gamma-glutamyltransferase
5538at7088	Missing
5539at7088	Complete	HiC_scaffold_12	1059691	1078263	595.2	292	https://www.orthodb.org/v10?query=5539at7088	RNA-binding protein
5541at7088	Complete	HiC_scaffold_14	8999233	9011267	561.5	452	https://www.orthodb.org/v10?query=5541at7088	centrosomal protein of 162 kDa
5547at7088	Complete	HiC_scaffold_24	11415769	11431826	708.6	359	https://www.orthodb.org/v10?query=5547at7088	palmitoyltransferase ZDHHC5
5550at7088	Complete	HiC_scaffold_9	2111625	2118980	679.7	411	https://www.orthodb.org/v10?query=5550at7088	uncharacterized protein LOC105386527
5555at7088	Complete	HiC_scaffold_21	93741	96852	425.8	216	https://www.orthodb.org/v10?query=5555at7088	protein VAC14 homolog
5556at7088	Complete	HiC_scaffold_16	5209216	5219035	941.8	611	https://www.orthodb.org/v10?query=5556at7088	uncharacterized protein LOC101740274
5557at7088	Complete	HiC_scaffold_18	7278036	7289857	754.5	557	https://www.orthodb.org/v10?query=5557at7088	transmembrane and TPR repeat-containing protein 4-like
5558at7088	Complete	HiC_scaffold_6	6404495	6419982	885.1	996	https://www.orthodb.org/v10?query=5558at7088	uncharacterized protein LOC110996493
5559at7088	Complete	HiC_scaffold_5	1395580	1412592	685.6	329	https://www.orthodb.org/v10?query=5559at7088	V-type proton ATPase subunit C
5560at7088	Complete	HiC_scaffold_18	8084405	8091272	729.9	342	https://www.orthodb.org/v10?query=5560at7088	mitochondrial chaperone BCS1
5563at7088	Complete	HiC_scaffold_25	7584721	7595845	874.7	509	https://www.orthodb.org/v10?query=5563at7088	breast cancer anti-estrogen resistance protein 1
5565at7088	Complete	HiC_scaffold_27	2380865	2397796	688.3	359	https://www.orthodb.org/v10?query=5565at7088	tektin-B1-like
5567at7088	Complete	HiC_scaffold_30	7687532	7699050	701.6	360	https://www.orthodb.org/v10?query=5567at7088	Chitinase-like protein EN03
5570at7088	Complete	HiC_scaffold_26	4442570	4455223	626.3	349	https://www.orthodb.org/v10?query=5570at7088	sorting nexin-17
5571at7088	Complete	HiC_scaffold_18	4252682	4267945	822.2	432	https://www.orthodb.org/v10?query=5571at7088	Putative amine transporter
5576at7088	Complete	HiC_scaffold_13	6887856	6898786	693.9	506	https://www.orthodb.org/v10?query=5576at7088	uncharacterized protein LOC105384588
5580at7088	Complete	HiC_scaffold_2	7648828	7656298	758.1	373	https://www.orthodb.org/v10?query=5580at7088	SH2B adapter protein 1
5584at7088	Complete	HiC_scaffold_26	2314325	2328391	681.3	329	https://www.orthodb.org/v10?query=5584at7088	beta-arrestin-1
5585at7088	Complete	HiC_scaffold_13	9697334	9727921	644.5	337	https://www.orthodb.org/v10?query=5585at7088	UNC93-like protein MFSD11
5586at7088	Complete	HiC_scaffold_25	4547715	4570496	684.8	310	https://www.orthodb.org/v10?query=5586at7088	arf-GAP with dual PH domain-containing protein 1-like isoform X1
5587at7088	Complete	HiC_scaffold_1	1402821	1405546	856.5	388	https://www.orthodb.org/v10?query=5587at7088	beclin-1-like protein
5589at7088	Complete	HiC_scaffold_6	10308214	10318630	654.8	411	https://www.orthodb.org/v10?query=5589at7088	putative malate dehydrogenase 1B
5595at7088	Complete	HiC_scaffold_4	8961229	8970899	920.5	535	https://www.orthodb.org/v10?query=5595at7088	F-box/LRR-repeat protein 20-like isoform X1
5598at7088	Complete	HiC_scaffold_19	1174537	1181295	676.9	340	https://www.orthodb.org/v10?query=5598at7088	uncharacterized protein LOC106124104
5599at7088	Complete	HiC_scaffold_28	7173811	7178750	685.6	358	https://www.orthodb.org/v10?query=5599at7088	N-acetylglucosamine-6-phosphate deacetylase
5603at7088	Complete	HiC_scaffold_16	9150748	9154260	664.0	385	https://www.orthodb.org/v10?query=5603at7088	origin recognition complex subunit 5
5606at7088	Complete	HiC_scaffold_19	10004612	10026178	749.7	415	https://www.orthodb.org/v10?query=5606at7088	glucose-6-phosphate exchanger SLC37A2
5611at7088	Complete	HiC_scaffold_13	2451203	2459995	819.6	382	https://www.orthodb.org/v10?query=5611at7088	adenylosuccinate lyase
5614at7088	Complete	HiC_scaffold_4	2574413	2586248	615.1	282	https://www.orthodb.org/v10?query=5614at7088	endophilin-A isoform X1
5616at7088	Complete	HiC_scaffold_20	6566431	6577792	637.7	352	https://www.orthodb.org/v10?query=5616at7088	protein phosphatase methylesterase 1
5622at7088	Complete	HiC_scaffold_11	9990403	10012845	855.9	497	https://www.orthodb.org/v10?query=5622at7088	sodium-coupled monocarboxylate transporter 1-like
5623at7088	Complete	HiC_scaffold_29	7034176	7037913	794.8	545	https://www.orthodb.org/v10?query=5623at7088	testis-expressed protein 10
5625at7088	Complete	HiC_scaffold_6	10891305	10904648	658.3	335	https://www.orthodb.org/v10?query=5625at7088	sorting nexin-4-like
5626at7088	Complete	HiC_scaffold_10	12522197	12530315	705.5	372	https://www.orthodb.org/v10?query=5626at7088	rabenosyn-5
5627at7088	Complete	HiC_scaffold_24	11482861	11498224	602.3	300	https://www.orthodb.org/v10?query=5627at7088	uncharacterized protein LOC105392039
5628at7088	Complete	HiC_scaffold_11	6757222	6772074	622.6	368	https://www.orthodb.org/v10?query=5628at7088	O-acyltransferase
5634at7088	Complete	HiC_scaffold_23	5177883	5181226	785.1	333	https://www.orthodb.org/v10?query=5634at7088	protein mab-21
5636at7088	Missing
5638at7088	Complete	HiC_scaffold_30	5520155	5523971	748.9	439	https://www.orthodb.org/v10?query=5638at7088	heparanase-like
5639at7088	Complete	HiC_scaffold_17	6624564	6634050	635.3	392	https://www.orthodb.org/v10?query=5639at7088	adult enhancer factor 1-like isoform X1
5643at7088	Complete	HiC_scaffold_28	1255805	1268041	545.4	275	https://www.orthodb.org/v10?query=5643at7088	ubiquitin carboxyl-terminal hydrolase 46
5648at7088	Complete	HiC_scaffold_26	11188963	11214828	804.7	386	https://www.orthodb.org/v10?query=5648at7088	microspherule protein 1
5650at7088	Complete	HiC_scaffold_10	163896	187995	818.4	380	https://www.orthodb.org/v10?query=5650at7088	U4/U6 small nuclear ribonucleoprotein Prp31
5651at7088	Complete	HiC_scaffold_7	12937254	12944912	699.3	436	https://www.orthodb.org/v10?query=5651at7088	bifunctional ATP-dependent dihydroxyacetone kinase/FAD-AMP lyase (cyclizing)-like
5653at7088	Complete	HiC_scaffold_25	7425265	7427467	916.9	545	https://www.orthodb.org/v10?query=5653at7088	uncharacterized protein LOC106109729
5665at7088	Complete	HiC_scaffold_2	4397787	4412712	770.3	416	https://www.orthodb.org/v10?query=5665at7088	N-acetylglucosamine-6-sulfatase-like
5668at7088	Complete	HiC_scaffold_24	10360765	10382410	867.7	454	https://www.orthodb.org/v10?query=5668at7088	differentially expressed in FDCP 6-like
5671at7088	Complete	HiC_scaffold_3	5549482	5561042	698.2	316	https://www.orthodb.org/v10?query=5671at7088	uncharacterized protein LOC110376492
5672at7088	Complete	HiC_scaffold_2	3179795	3185219	454.1	203	https://www.orthodb.org/v10?query=5672at7088	ATP-dependent RNA helicase WM6
5674at7088	Complete	HiC_scaffold_11	10231322	10233385	780.5	415	https://www.orthodb.org/v10?query=5674at7088	DNA primase large subunit
5676at7088	Complete	HiC_scaffold_11	6423868	6431230	696.3	420	https://www.orthodb.org/v10?query=5676at7088	geranylgeranyl transferase type-2 subunit alpha
5679at7088	Complete	HiC_scaffold_13	10694228	10715459	691.1	535	https://www.orthodb.org/v10?query=5679at7088	uncharacterized protein LOC105385565
5689at7088	Missing
5690at7088	Complete	HiC_scaffold_18	11164903	11175557	526.5	301	https://www.orthodb.org/v10?query=5690at7088	argininosuccinate synthase
5693at7088	Complete	HiC_scaffold_26	9474434	9494192	773.3	410	https://www.orthodb.org/v10?query=5693at7088	facilitated trehalose transporter Tret1-like
5694at7088	Complete	HiC_scaffold_6	8502504	8517508	766.8	417	https://www.orthodb.org/v10?query=5694at7088	disks large homolog 2-like
5699at7088	Complete	HiC_scaffold_11	8119154	8121827	792.9	362	https://www.orthodb.org/v10?query=5699at7088	RNA-binding protein 39
5700at7088	Complete	HiC_scaffold_13	5682815	5690990	652.0	420	https://www.orthodb.org/v10?query=5700at7088	uncharacterized protein LOC111001528
5702at7088	Missing
5703at7088	Complete	HiC_scaffold_11	9561254	9568835	783.6	406	https://www.orthodb.org/v10?query=5703at7088	BDNF/NT-3 growth factors receptor-like isoform X1
5705at7088	Complete	HiC_scaffold_30	13000641	13014614	560.2	321	https://www.orthodb.org/v10?query=5705at7088	uncharacterized protein LOC105397951
