# BUSCO version is: 4.0.5 
# The lineage dataset is: lepidoptera_odb10 (Creation date: 2019-11-20, number of species: 16, number of BUSCOs: 5286)
# Busco id	Status	Sequence	Gene Start	Gene End	Score	Length	OrthoDB url	Description
6432at7088	Duplicated	M24_B27_H18b	632992	642151	278.1	823	https://www.orthodb.org/v10?query=6432at7088	facilitated trehalose transporter Tret1-like
6432at7088	Duplicated	M06_B05_H10a	11409836	11427700	249.9	685	https://www.orthodb.org/v10?query=6432at7088	facilitated trehalose transporter Tret1-like
6433at7088	Complete	M09_B10_H20a	10323245	10327069	575.4	294	https://www.orthodb.org/v10?query=6433at7088	Probable cytosolic iron-sulfur protein assembly protein Ciao1
6436at7088	Complete	M14_B23a_H18a	9736168	9737235	306.6	146	https://www.orthodb.org/v10?query=6436at7088	replication factor C subunit 3
6437at7088	Complete	M30_B23b_H20b	6408338	6416294	428.0	249	https://www.orthodb.org/v10?query=6437at7088	Transcriptional repressor protein YY1
6438at7088	Complete	M11_B22_H13a	9619588	9640386	774.9	346	https://www.orthodb.org/v10?query=6438at7088	blood vessel epicardial substance-like
6439at7088	Complete	M05_B06_H03	12007275	12025675	619.9	344	https://www.orthodb.org/v10?query=6439at7088	golgin-45
6443at7088	Complete	M05_B06_H03	1200282	1206037	425.2	231	https://www.orthodb.org/v10?query=6443at7088	fragile X mental retardation protein 1 homolog
6446at7088	Complete	M17_B03_H05	2629478	2634009	433.4	504	https://www.orthodb.org/v10?query=6446at7088	uncharacterized protein LOC110373188
6449at7088	Complete	M16_B19_H14	7833777	7859221	541.5	300	https://www.orthodb.org/v10?query=6449at7088	transmembrane protein adipocyte-associated 1 homolog isoform X1
6450at7088	Complete	M02_B04_H01a	12584976	12605507	644.2	323	https://www.orthodb.org/v10?query=6450at7088	cysteine protease ATG4B
6453at7088	Complete	M19_B21_H04	15026112	15049608	512.4	304	https://www.orthodb.org/v10?query=6453at7088	katanin p60 ATPase-containing subunit A-like 2
6454at7088	Duplicated	M07_B18_H16	12207106	12216961	814.7	449	https://www.orthodb.org/v10?query=6454at7088	connectin-like
6454at7088	Duplicated	M07_B18_H16	12222411	12234831	698.7	339	https://www.orthodb.org/v10?query=6454at7088	connectin-like
6462at7088	Duplicated	M16_B19_H14	15250048	15252354	272.5	141	https://www.orthodb.org/v10?query=6462at7088	rootletin isoform X1
6462at7088	Duplicated	M16_B19_H14	15208651	15220814	255.6	294	https://www.orthodb.org/v10?query=6462at7088	rootletin isoform X1
6464at7088	Complete	M07_B18_H16	6782844	6801316	692.9	352	https://www.orthodb.org/v10?query=6464at7088	CLK4-associating serine/arginine rich protein
6467at7088	Complete	M07_B18_H16	8811297	8823163	479.8	263	https://www.orthodb.org/v10?query=6467at7088	leucine-rich repeat-containing protein 58
6471at7088	Complete	M01_B01_H21	8195400	8209660	696.4	373	https://www.orthodb.org/v10?query=6471at7088	proton-coupled amino acid transporter 4-like
6477at7088	Complete	M18_B25_H08	4834530	4839090	767.3	408	https://www.orthodb.org/v10?query=6477at7088	CCA tRNA nucleotidyltransferase 1, mitochondrial
6481at7088	Complete	M21_B16_H02	6428755	6435811	422.3	257	https://www.orthodb.org/v10?query=6481at7088	uncharacterized protein LOC111360343
6486at7088	Complete	M11_B22_H13a	10701937	10714812	605.8	322	https://www.orthodb.org/v10?query=6486at7088	BRCA1-A complex subunit BRE-like
6487at7088	Complete	M10_B09_H06a	12111723	12116031	690.7	358	https://www.orthodb.org/v10?query=6487at7088	PCI domain-containing protein 2 homolog
6499at7088	Complete	M30_B23b_H20b	4159055	4196573	559.6	284	https://www.orthodb.org/v10?query=6499at7088	MAP kinase-activated protein kinase 2
6501at7088	Complete	M23_B26_H19b	11753319	11759776	666.3	320	https://www.orthodb.org/v10?query=6501at7088	Octopamine receptor
6502at7088	Complete	M21_B16_H02	2252934	2267532	484.9	298	https://www.orthodb.org/v10?query=6502at7088	protein orai-like isoform X1
6503at7088	Complete	M22_B28_H10b	9574279	9577284	553.3	344	https://www.orthodb.org/v10?query=6503at7088	Serpin-4A
6508at7088	Complete	M26_B14_H13b	4697298	4714192	557.2	417	https://www.orthodb.org/v10?query=6508at7088	DNA-directed RNA polymerase III subunit RPC3
6512at7088	Complete	M28_B02_H07b	1650315	1660227	419.6	279	https://www.orthodb.org/v10?query=6512at7088	uncharacterized protein LOC111004153
6513at7088	Complete	M13_B08_H12a	10980165	10995725	766.0	532	https://www.orthodb.org/v10?query=6513at7088	uncharacterized protein LOC106115538
6515at7088	Complete	M28_B02_H07b	1564957	1587838	691.1	435	https://www.orthodb.org/v10?query=6515at7088	uncharacterized protein LOC105842582
6518at7088	Complete	M11_B22_H13a	3775939	3785598	640.6	340	https://www.orthodb.org/v10?query=6518at7088	cystinosin homolog isoform X1
6522at7088	Complete	M07_B18_H16	4896248	4902691	751.2	469	https://www.orthodb.org/v10?query=6522at7088	uncharacterized protein LOC105396211
6523at7088	Complete	M09_B10_H20a	4567252	4580807	563.8	355	https://www.orthodb.org/v10?query=6523at7088	probable tRNA (uracil-O(2)-)-methyltransferase
6525at7088	Complete	M05_B06_H03	15509965	15516664	593.6	289	https://www.orthodb.org/v10?query=6525at7088	TWiK family of potassium channels protein 7
6528at7088	Complete	M23_B26_H19b	2398695	2414751	802.5	464	https://www.orthodb.org/v10?query=6528at7088	zinc finger protein on ecdysone puffs isoform X1
6538at7088	Complete	M11_B22_H13a	1251042	1256863	625.2	441	https://www.orthodb.org/v10?query=6538at7088	lebercilin-like protein
6540at7088	Complete	M23_B26_H19b	12845377	12854003	823.1	408	https://www.orthodb.org/v10?query=6540at7088	Sugar transporter 4
6542at7088	Complete	M14_B23a_H18a	7256035	7275040	856.0	446	https://www.orthodb.org/v10?query=6542at7088	protein CREBRF homolog
6548at7088	Complete	M01_B01_H21	8840726	8846076	592.5	321	https://www.orthodb.org/v10?query=6548at7088	prostaglandin E synthase 2
6552at7088	Complete	M19_B21_H04	14923544	14929342	685.6	405	https://www.orthodb.org/v10?query=6552at7088	putative nuclease HARBI1
6555at7088	Complete	M17_B03_H05	12759228	12769734	656.6	393	https://www.orthodb.org/v10?query=6555at7088	5-methylcytosine rRNA methyltransferase NSUN4
6556at7088	Complete	M14_B23a_H18a	14760433	14776487	690.7	409	https://www.orthodb.org/v10?query=6556at7088	transmembrane protein 39A
6558at7088	Complete	M06_B05_H10a	2087708	2097519	683.5	420	https://www.orthodb.org/v10?query=6558at7088	uncharacterized protein LOC101737288
6562at7088	Complete	M08_B17_H15	7895458	7897957	570.3	274	https://www.orthodb.org/v10?query=6562at7088	Cathepsin B
6570at7088	Complete	M05_B06_H03	16297835	16317029	801.5	437	https://www.orthodb.org/v10?query=6570at7088	synaptic vesicle glycoprotein 2B-like
6571at7088	Complete	M04_B12_H19a	14921816	14932404	652.6	360	https://www.orthodb.org/v10?query=6571at7088	transmembrane protein 87A
6572at7088	Complete	M01_B01_H21	5646287	5650643	365.8	161	https://www.orthodb.org/v10?query=6572at7088	uncharacterized protein LOC106130522
6573at7088	Complete	M04_B12_H19a	10526778	10536908	620.0	332	https://www.orthodb.org/v10?query=6573at7088	kelch domain-containing protein 3
6579at7088	Complete	M11_B22_H13a	14435444	14450448	631.0	387	https://www.orthodb.org/v10?query=6579at7088	zinc finger and BTB domain-containing protein 17-like isoform X1
6582at7088	Complete	M18_B25_H08	9114045	9126216	599.8	302	https://www.orthodb.org/v10?query=6582at7088	WD repeat-containing protein 92
6583at7088	Missing
6585at7088	Complete	M23_B26_H19b	7743790	7748706	673.2	383	https://www.orthodb.org/v10?query=6585at7088	protein SHQ1 homolog
6589at7088	Complete	M09_B10_H20a	2958082	2961129	774.2	345	https://www.orthodb.org/v10?query=6589at7088	Glutamine synthetase
6594at7088	Complete	M10_B09_H06a	11866209	11868727	602.3	327	https://www.orthodb.org/v10?query=6594at7088	putative methyltransferase C9orf114
6597at7088	Complete	M04_B12_H19a	10944225	10948647	693.3	360	https://www.orthodb.org/v10?query=6597at7088	phosphatidylinositol 3-kinase regulatory subunit gamma
6598at7088	Complete	M18_B25_H08	10999658	11030355	698.1	385	https://www.orthodb.org/v10?query=6598at7088	egl nine homolog 1
6601at7088	Complete	M25_B20_H12b	5910707	5915410	662.4	396	https://www.orthodb.org/v10?query=6601at7088	zinc finger protein PLAG1-like
6602at7088	Complete	M10_B09_H06a	2368154	2369774	166.5	307	https://www.orthodb.org/v10?query=6602at7088	serine palmitoyltransferase 2-like
6606at7088	Complete	M03_B15_H11	4674781	4691039	713.6	312	https://www.orthodb.org/v10?query=6606at7088	Will die slowly
6607at7088	Complete	M07_B18_H16	4757155	4781401	631.4	312	https://www.orthodb.org/v10?query=6607at7088	GDP-mannose 4,6 dehydratase
6614at7088	Complete	M18_B25_H08	5866261	5886791	810.6	371	https://www.orthodb.org/v10?query=6614at7088	Synoviolin-like protein
6616at7088	Complete	M03_B15_H11	4813904	4822829	425.6	230	https://www.orthodb.org/v10?query=6616at7088	eukaryotic translation initiation factor 3 subunit I
6620at7088	Complete	M16_B19_H14	2109495	2115755	572.4	255	https://www.orthodb.org/v10?query=6620at7088	nucleoporin seh1
6622at7088	Complete	M05_B06_H03	12155163	12160959	631.2	349	https://www.orthodb.org/v10?query=6622at7088	Mannose-6-phosphate isomerase
6627at7088	Complete	M07_B18_H16	9735210	9741809	731.9	433	https://www.orthodb.org/v10?query=6627at7088	ankyrin-1-like
6628at7088	Complete	M09_B10_H20a	9855499	9874144	549.8	391	https://www.orthodb.org/v10?query=6628at7088	argininosuccinate lyase
6636at7088	Complete	M18_B25_H08	8293816	8312465	591.8	336	https://www.orthodb.org/v10?query=6636at7088	HSPB1-associated protein 1
6637at7088	Complete	M02_B04_H01a	10601097	10613957	679.3	351	https://www.orthodb.org/v10?query=6637at7088	WD repeat-containing protein 55 homolog
6642at7088	Complete	M08_B17_H15	9007818	9021990	462.6	244	https://www.orthodb.org/v10?query=6642at7088	zinc carboxypeptidase-like
6644at7088	Complete	M14_B23a_H18a	5606260	5622617	839.8	514	https://www.orthodb.org/v10?query=6644at7088	uncharacterized protein LOC111357778
6645at7088	Complete	M13_B08_H12a	1975217	1981679	620.6	314	https://www.orthodb.org/v10?query=6645at7088	probable RNA 3'-terminal phosphate cyclase-like protein
6646at7088	Complete	M22_B28_H10b	3480226	3491877	559.1	304	https://www.orthodb.org/v10?query=6646at7088	alpha-N-acetylgalactosaminidase-like
6652at7088	Complete	M15_B13_H17a	4693498	4714592	581.3	349	https://www.orthodb.org/v10?query=6652at7088	Peptidyl-prolyl cis-trans isomerase
6655at7088	Complete	M15_B13_H17a	5401235	5430820	610.1	297	https://www.orthodb.org/v10?query=6655at7088	zinc transporter 1 isoform X1
6657at7088	Complete	M03_B15_H11	15571442	15582166	731.6	391	https://www.orthodb.org/v10?query=6657at7088	periodic tryptophan protein 1 homolog
6663at7088	Complete	M07_B18_H16	6807202	6810967	558.5	290	https://www.orthodb.org/v10?query=6663at7088	inositol-tetrakisphosphate 1-kinase-like
6668at7088	Complete	M05_B06_H03	16512223	16521805	643.0	341	https://www.orthodb.org/v10?query=6668at7088	uncharacterized protein LOC111357263
6670at7088	Complete	M11_B22_H13a	10157126	10163182	321.1	305	https://www.orthodb.org/v10?query=6670at7088	uncharacterized protein LOC101741297
6671at7088	Complete	M08_B17_H15	12279479	12302082	687.6	413	https://www.orthodb.org/v10?query=6671at7088	facilitated trehalose transporter Tret1-like
6673at7088	Complete	M23_B26_H19b	2480193	2489972	511.8	247	https://www.orthodb.org/v10?query=6673at7088	THO complex subunit 3
6674at7088	Complete	M23_B26_H19b	5402869	5407825	463.3	266	https://www.orthodb.org/v10?query=6674at7088	estrogen sulfotransferase
6678at7088	Missing
6680at7088	Complete	M14_B23a_H18a	8275094	8298922	678.3	367	https://www.orthodb.org/v10?query=6680at7088	LOC101743953
6681at7088	Complete	M20_B07_H09	12299905	12307066	712.8	418	https://www.orthodb.org/v10?query=6681at7088	organic cation transporter protein-like
6683at7088	Complete	M16_B19_H14	6652136	6664459	607.1	603	https://www.orthodb.org/v10?query=6683at7088	uncharacterized protein C1orf112 homolog
6684at7088	Complete	M18_B25_H08	5593455	5623397	1055.2	836	https://www.orthodb.org/v10?query=6684at7088	ribosome-binding protein 1 isoform X1
6687at7088	Complete	M17_B03_H05	15982914	16001773	388.6	214	https://www.orthodb.org/v10?query=6687at7088	U5 small nuclear ribonucleoprotein 40 kDa protein
6688at7088	Complete	M17_B03_H05	11965459	12003525	492.1	280	https://www.orthodb.org/v10?query=6688at7088	solute carrier family 25 member 36 isoform X1
6690at7088	Missing
6691at7088	Complete	M08_B17_H15	4099563	4109980	547.6	316	https://www.orthodb.org/v10?query=6691at7088	alpha-(1,3)-fucosyltransferase 10 isoform X1
6701at7088	Complete	M16_B19_H14	4936184	4959821	1037.4	633	https://www.orthodb.org/v10?query=6701at7088	zinc finger protein 608-like
6703at7088	Complete	M03_B15_H11	8179758	8192679	520.6	277	https://www.orthodb.org/v10?query=6703at7088	presenilins-associated rhomboid-like protein, mitochondrial
6707at7088	Complete	M15_B13_H17a	11937743	11958056	695.8	338	https://www.orthodb.org/v10?query=6707at7088	eukaryotic translation initiation factor 3 subunit M
6720at7088	Complete	M13_B08_H12a	15362952	15364241	615.4	351	https://www.orthodb.org/v10?query=6720at7088	mRNA-decapping enzyme 1A
6722at7088	Complete	M02_B04_H01a	17134451	17149021	702.3	365	https://www.orthodb.org/v10?query=6722at7088	Prolactin regulatory binding-element protein
6723at7088	Complete	M04_B12_H19a	7349625	7356239	617.1	368	https://www.orthodb.org/v10?query=6723at7088	tetratricopeptide repeat protein 8
6725at7088	Complete	M03_B15_H11	11345133	11350955	427.1	214	https://www.orthodb.org/v10?query=6725at7088	zinc finger protein ZIC 4
6728at7088	Complete	M20_B07_H09	7393356	7401322	729.3	409	https://www.orthodb.org/v10?query=6728at7088	Gustatory receptor
6737at7088	Complete	M14_B23a_H18a	8639260	8643197	604.3	309	https://www.orthodb.org/v10?query=6737at7088	Threonine aspartase
6742at7088	Complete	M06_B05_H10a	18562857	18590502	749.4	384	https://www.orthodb.org/v10?query=6742at7088	Cyclin E
6744at7088	Complete	M28_B02_H07b	62273	77555	666.8	392	https://www.orthodb.org/v10?query=6744at7088	uncharacterized protein LOC105394574
6745at7088	Complete	M08_B17_H15	1805093	1811428	595.1	316	https://www.orthodb.org/v10?query=6745at7088	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase, mitochondrial
6751at7088	Complete	M15_B13_H17a	13942762	13957485	509.6	301	https://www.orthodb.org/v10?query=6751at7088	trimethyllysine dioxygenase, mitochondrial
6753at7088	Complete	M06_B05_H10a	2322688	2328788	675.8	327	https://www.orthodb.org/v10?query=6753at7088	bifunctional arginine demethylase and lysyl-hydroxylase PSR
6754at7088	Complete	M09_B10_H20a	5625088	5629303	698.3	336	https://www.orthodb.org/v10?query=6754at7088	protein pelota
6757at7088	Complete	M10_B09_H06a	8279243	8291037	555.4	359	https://www.orthodb.org/v10?query=6757at7088	abl interactor 2
6769at7088	Complete	M18_B25_H08	7948783	7949808	660.5	303	https://www.orthodb.org/v10?query=6769at7088	testis-specific serine/threonine-protein kinase 2
6770at7088	Complete	M07_B18_H16	8614664	8622330	508.4	277	https://www.orthodb.org/v10?query=6770at7088	Myofilin protein
6771at7088	Complete	M11_B22_H13a	7874200	7881840	874.7	566	https://www.orthodb.org/v10?query=6771at7088	LOW QUALITY PROTEIN: histone-lysine N-methyltransferase SETD1B-A-like
6775at7088	Complete	M20_B07_H09	6144483	6152894	582.3	389	https://www.orthodb.org/v10?query=6775at7088	ras association domain-containing protein 8 isoform X1
6779at7088	Complete	M18_B25_H08	12980268	12984622	621.6	299	https://www.orthodb.org/v10?query=6779at7088	protein arginine N-methyltransferase 1
6780at7088	Complete	M15_B13_H17a	5445048	5458120	513.7	278	https://www.orthodb.org/v10?query=6780at7088	exosome complex component RRP45
6782at7088	Complete	M01_B01_H21	13687	17982	509.3	286	https://www.orthodb.org/v10?query=6782at7088	WW domain-containing oxidoreductase-like
6783at7088	Complete	M03_B15_H11	8445839	8454130	631.6	326	https://www.orthodb.org/v10?query=6783at7088	transmembrane protein 43 homolog
6786at7088	Complete	M28_B02_H07b	1521423	1533540	392.3	211	https://www.orthodb.org/v10?query=6786at7088	MLN64 N-terminal domain homolog
6787at7088	Complete	M21_B16_H02	3928477	3957650	801.8	414	https://www.orthodb.org/v10?query=6787at7088	protein Red
6788at7088	Complete	M02_B04_H01a	1241813	1256317	730.4	393	https://www.orthodb.org/v10?query=6788at7088	Voltage-gated calcium channel beta subunit
6789at7088	Complete	M08_B17_H15	14674570	14683821	599.8	290	https://www.orthodb.org/v10?query=6789at7088	dual specificity mitogen-activated protein kinase kinase 6
6791at7088	Complete	M21_B16_H02	2105933	2121200	610.3	277	https://www.orthodb.org/v10?query=6791at7088	Polymerase delta-interacting protein 2
6795at7088	Complete	M23_B26_H19b	5871900	5879554	529.9	303	https://www.orthodb.org/v10?query=6795at7088	homeobox protein bagpipe-like
6796at7088	Complete	M03_B15_H11	7883800	7886555	617.4	335	https://www.orthodb.org/v10?query=6796at7088	zinc finger protein 622
6797at7088	Complete	M14_B23a_H18a	9851298	9859849	761.4	379	https://www.orthodb.org/v10?query=6797at7088	CAAX prenyl protease 1 homolog
6798at7088	Complete	M08_B17_H15	14754564	14761622	699.1	380	https://www.orthodb.org/v10?query=6798at7088	U3 small nucleolar RNA-interacting protein 2
6809at7088	Complete	M12_B11a_H07a	884496	900031	622.3	273	https://www.orthodb.org/v10?query=6809at7088	mitotic checkpoint protein BUB3
6810at7088	Complete	M08_B17_H15	15256173	15268420	537.1	282	https://www.orthodb.org/v10?query=6810at7088	geranylgeranyl transferase type-2 subunit beta
6811at7088	Complete	M16_B19_H14	6584561	6587498	569.8	295	https://www.orthodb.org/v10?query=6811at7088	testis-specific serine/threonine-protein kinase 3-like
6817at7088	Complete	M04_B12_H19a	11870064	11880078	399.8	225	https://www.orthodb.org/v10?query=6817at7088	Serine protease 7
6818at7088	Complete	M01_B01_H21	11640459	11657261	612.5	349	https://www.orthodb.org/v10?query=6818at7088	solute carrier family 35 member C2
6819at7088	Fragmented	M14_B23a_H18a	13997010	14007037	399.9	199	https://www.orthodb.org/v10?query=6819at7088	spondin-2
6821at7088	Complete	M03_B15_H11	1106887	1108795	652.3	399	https://www.orthodb.org/v10?query=6821at7088	RNA-binding protein 45
6823at7088	Complete	M16_B19_H14	588519	597978	804.8	493	https://www.orthodb.org/v10?query=6823at7088	cactin
6825at7088	Complete	M11_B22_H13a	10696562	10700563	560.1	267	https://www.orthodb.org/v10?query=6825at7088	uncharacterized protein YJR142W
6826at7088	Complete	M09_B10_H20a	15471924	15476890	445.4	252	https://www.orthodb.org/v10?query=6826at7088	COP9 signalosome complex subunit 5
6830at7088	Complete	M10_B09_H06a	12093197	12115348	592.5	365	https://www.orthodb.org/v10?query=6830at7088	uncharacterized protein LOC110374820
6835at7088	Complete	M27_B24a_H01b	2920283	2928955	666.0	319	https://www.orthodb.org/v10?query=6835at7088	Deoxyhypusine synthase
6837at7088	Complete	M05_B06_H03	8253982	8261149	607.1	358	https://www.orthodb.org/v10?query=6837at7088	uncharacterized protein LOC111356045
6841at7088	Complete	M14_B23a_H18a	7878602	7886409	175.1	224	https://www.orthodb.org/v10?query=6841at7088	Iap2
6845at7088	Complete	M05_B06_H03	6865554	6871615	616.6	295	https://www.orthodb.org/v10?query=6845at7088	solute carrier family 25 member 40-like isoform X1
6846at7088	Complete	M15_B13_H17a	698771	706345	644.5	311	https://www.orthodb.org/v10?query=6846at7088	lipoyl synthase, mitochondrial
6847at7088	Complete	M09_B10_H20a	4044678	4061648	471.9	311	https://www.orthodb.org/v10?query=6847at7088	28S ribosomal protein S22, mitochondrial
6853at7088	Complete	M13_B08_H12a	13724393	13725655	878.6	401	https://www.orthodb.org/v10?query=6853at7088	26S proteasome non-ATPase regulatory subunit 11
6855at7088	Complete	M10_B09_H06a	14839679	14859286	668.4	330	https://www.orthodb.org/v10?query=6855at7088	tropomodulin-1 isoform X1
6857at7088	Complete	M17_B03_H05	2763932	2787632	724.1	375	https://www.orthodb.org/v10?query=6857at7088	slowpoke-binding protein
6860at7088	Complete	M07_B18_H16	12440229	12451876	731.6	448	https://www.orthodb.org/v10?query=6860at7088	connectin-like
6861at7088	Complete	M07_B18_H16	4735166	4740549	487.9	466	https://www.orthodb.org/v10?query=6861at7088	uncharacterized protein LOC106113824
6862at7088	Complete	M11_B22_H13a	8029195	8048417	641.9	323	https://www.orthodb.org/v10?query=6862at7088	uncharacterized protein LOC111349606
6871at7088	Missing
6873at7088	Fragmented	M02_B04_H01a	7228979	7239395	581.4	248	https://www.orthodb.org/v10?query=6873at7088	V-type proton ATPase subunit
6874at7088	Complete	M30_B23b_H20b	2019294	2031215	612.3	310	https://www.orthodb.org/v10?query=6874at7088	acidic fibroblast growth factor intracellular-binding protein
6884at7088	Complete	M26_B14_H13b	8754300	8759948	401.7	210	https://www.orthodb.org/v10?query=6884at7088	tetratricopeptide repeat protein 5-like
6885at7088	Complete	M07_B18_H16	16598493	16614415	642.3	336	https://www.orthodb.org/v10?query=6885at7088	Elongation factor 1 gamma
6893at7088	Complete	M11_B22_H13a	6579432	6602578	666.2	317	https://www.orthodb.org/v10?query=6893at7088	1-acyl-sn-glycerol-3-phosphate acyltransferase gamma-like
6896at7088	Complete	M12_B11a_H07a	16222336	16234821	685.1	349	https://www.orthodb.org/v10?query=6896at7088	uncharacterized protein C7orf26 homolog
6899at7088	Complete	M12_B11a_H07a	15583719	15589505	582.4	291	https://www.orthodb.org/v10?query=6899at7088	tektin-B1-like
6900at7088	Complete	M02_B04_H01a	12522494	12535289	636.8	358	https://www.orthodb.org/v10?query=6900at7088	meiotic recombination protein SPO11
6903at7088	Complete	M04_B12_H19a	4734760	4749483	772.9	426	https://www.orthodb.org/v10?query=6903at7088	uncharacterized protein LOC106132327
6906at7088	Complete	M02_B04_H01a	5946314	5959268	550.3	372	https://www.orthodb.org/v10?query=6906at7088	asparagine synthetase domain-containing protein CG17486
6908at7088	Complete	M30_B23b_H20b	2884655	2896769	479.6	293	https://www.orthodb.org/v10?query=6908at7088	Zinc-containing alcohol dehydrogenase
6909at7088	Complete	M15_B13_H17a	10733322	10741186	598.4	287	https://www.orthodb.org/v10?query=6909at7088	uroporphyrinogen decarboxylase
6912at7088	Complete	M17_B03_H05	6292021	6300548	686.9	354	https://www.orthodb.org/v10?query=6912at7088	solute carrier family 41 member 1-like isoform X1
6913at7088	Complete	M09_B10_H20a	5296352	5325471	456.2	222	https://www.orthodb.org/v10?query=6913at7088	adenosine receptor A2b
6914at7088	Complete	M14_B23a_H18a	16456973	16463220	493.4	359	https://www.orthodb.org/v10?query=6914at7088	uncharacterized protein LOC105385676
6918at7088	Complete	M03_B15_H11	8054575	8068292	775.1	456	https://www.orthodb.org/v10?query=6918at7088	uncharacterized protein LOC106107826
6919at7088	Complete	M02_B04_H01a	10766657	10767604	746.7	310	https://www.orthodb.org/v10?query=6919at7088	WD40 protein
6926at7088	Complete	M04_B12_H19a	13008474	13023668	759.2	378	https://www.orthodb.org/v10?query=6926at7088	WW domain-containing oxidoreductase
6935at7088	Complete	M18_B25_H08	3276036	3277115	210.6	149	https://www.orthodb.org/v10?query=6935at7088	protein SEC13 homolog
6936at7088	Complete	M25_B20_H12b	4578951	4594284	527.8	301	https://www.orthodb.org/v10?query=6936at7088	nuclear inhibitor of protein phosphatase 1
6937at7088	Complete	M14_B23a_H18a	12820956	12837274	654.6	330	https://www.orthodb.org/v10?query=6937at7088	SET and MYND domain-containing protein 5
6938at7088	Complete	M12_B11a_H07a	4593577	4632113	467.9	209	https://www.orthodb.org/v10?query=6938at7088	GTP-binding protein Rhes
6940at7088	Complete	M16_B19_H14	7809536	7817122	651.4	294	https://www.orthodb.org/v10?query=6940at7088	stomatin-like protein 2, mitochondrial
6944at7088	Complete	M20_B07_H09	6618548	6628785	631.1	396	https://www.orthodb.org/v10?query=6944at7088	abl interactor 2 isoform X1
6950at7088	Complete	M31_B11b_H06b	1459479	1481274	506.8	256	https://www.orthodb.org/v10?query=6950at7088	transmembrane protein 26
6951at7088	Complete	M06_B05_H10a	10674322	10686969	593.9	322	https://www.orthodb.org/v10?query=6951at7088	mono 
6955at7088	Complete	M13_B08_H12a	4957571	4975322	613.1	333	https://www.orthodb.org/v10?query=6955at7088	uncharacterized protein LOC106108640
6959at7088	Complete	M13_B08_H12a	8925961	8934037	726.2	483	https://www.orthodb.org/v10?query=6959at7088	spindle assembly abnormal protein 6 homolog
6967at7088	Complete	M28_B02_H07b	5577349	5596821	650.5	328	https://www.orthodb.org/v10?query=6967at7088	Acetylglucosaminyltransferase
6971at7088	Complete	M05_B06_H03	3288065	3305606	439.5	409	https://www.orthodb.org/v10?query=6971at7088	RING finger and transmembrane domain-containing protein 2
6979at7088	Complete	M03_B15_H11	13119105	13127865	599.3	283	https://www.orthodb.org/v10?query=6979at7088	Serine/threonine-protein phosphatase 2A activator
6980at7088	Complete	M14_B23a_H18a	2573032	2580683	653.9	313	https://www.orthodb.org/v10?query=6980at7088	activator of 90 kDa heat shock protein ATPase homolog 1
6982at7088	Complete	M19_B21_H04	1752748	1758103	710.1	315	https://www.orthodb.org/v10?query=6982at7088	pre-mRNA-splicing factor RBM22
6983at7088	Complete	M12_B11a_H07a	2095069	2102366	889.4	452	https://www.orthodb.org/v10?query=6983at7088	facilitated trehalose transporter Tret1 isoform X1
6985at7088	Complete	M11_B22_H13a	11636805	11653674	495.5	270	https://www.orthodb.org/v10?query=6985at7088	twinfilin
6987at7088	Complete	M17_B03_H05	6357478	6370160	309.1	158	https://www.orthodb.org/v10?query=6987at7088	estradiol 17-beta-dehydrogenase 11-like
6988at7088	Complete	M03_B15_H11	15071020	15074600	569.3	313	https://www.orthodb.org/v10?query=6988at7088	SCP-related protein
6989at7088	Complete	M06_B05_H10a	2352869	2369842	525.4	313	https://www.orthodb.org/v10?query=6989at7088	Wnt inhibitory factor 1
6991at7088	Complete	M11_B22_H13a	12751094	12785406	550.3	277	https://www.orthodb.org/v10?query=6991at7088	Dual specificity protein phosphatase
6996at7088	Complete	M22_B28_H10b	5457165	5466247	661.7	362	https://www.orthodb.org/v10?query=6996at7088	UBX domain-containing protein 6
7001at7088	Complete	M21_B16_H02	7188175	7198820	52.7	49	https://www.orthodb.org/v10?query=7001at7088	bicaudal D-related protein homolog
7002at7088	Complete	M19_B21_H04	9531616	9550365	572.5	307	https://www.orthodb.org/v10?query=7002at7088	geranylgeranyl transferase type-1 subunit beta
7004at7088	Complete	M01_B01_H21	3335590	3339899	728.3	320	https://www.orthodb.org/v10?query=7004at7088	LIM homeobox transcription factor 1-beta
7005at7088	Complete	M21_B16_H02	2845623	2847011	594.0	327	https://www.orthodb.org/v10?query=7005at7088	zinc finger protein 32-like
7007at7088	Complete	M20_B07_H09	7664044	7676556	538.8	248	https://www.orthodb.org/v10?query=7007at7088	uncharacterized protein LOC106110384
7009at7088	Complete	M05_B06_H03	9185636	9200213	773.2	488	https://www.orthodb.org/v10?query=7009at7088	Microtubule-associated protein
7010at7088	Complete	M01_B01_H21	4522089	4533694	791.1	382	https://www.orthodb.org/v10?query=7010at7088	Aldose 1-epimerase
7017at7088	Complete	M10_B09_H06a	16751732	16764820	622.4	477	https://www.orthodb.org/v10?query=7017at7088	Fibrillin-like protein
7024at7088	Missing
7025at7088	Complete	M04_B12_H19a	3456168	3483607	610.8	336	https://www.orthodb.org/v10?query=7025at7088	equilibrative nucleoside transporter 3
7040at7088	Complete	M19_B21_H04	15642688	15646066	689.9	381	https://www.orthodb.org/v10?query=7040at7088	Kynureninase
